3000016,entertainment3000016500006792,entertainment,10,1000000.0,15043437202,Hainan,Changjiang,0,0,0,0,2015-11-21 13:47:09.758,2015-11-21 13:47:09.758
3000017,black_medal_mining30000171037738712,black_medal_mining,32,1000000.0,18061905133,Anhui,Chuzhou,0,0,0,0,2015-11-21 16:28:18.663,2015-11-21 16:28:18.663
3000018,abandoned_resource_utilization3000018-1503469316,abandoned_resource_utilization,74,1000000.0,18397748729,Henan,Anyang,0,0,0,0,2018-03-21 15:05:38.238,2018-03-21 15:05:38.238
3000019,gas_manufacturing_supply3000019-940901194,gas_manufacturing_supply,14,1000000.0,18139304197,Hong_Kong,Hong_Kong,0,0,0,0,2014-03-04 15:19:18.034,2014-03-04 15:19:18.034
3000020,oil_gas_mining3000020-976920317,oil_gas_mining,62,1000000.0,18974151466,Macau,Macau,0,0,0,0,2014-04-11 08:07:45.188,2014-04-11 08:07:45.188
3000021,public_administration3000021-50266892,public_administration,15,1000000.0,18911182747,Hong_Kong,Hong_Kong,0,0,0,0,2016-09-21 02:42:56.974,2016-09-21 02:42:56.974
3000022,oil_coal_processing3000022824533582,oil_coal_processing,59,1000000.0,18406038843,Ningxia,Zhongwei,0,0,0,0,2014-09-13 02:55:49.413,2014-09-13 02:55:49.413
3000023,building_decoration3000023874185499,building_decoration,87,1000000.0,13231134591,Guizhou,Qiandongnan,0,0,0,0,2015-09-03 15:34:29.177,2015-09-03 15:34:29.177
3000024,gas_manufacturing_supply3000024-940901194,gas_manufacturing_supply,26,1000000.0,15265439649,Qinghai,Haidong,0,0,0,0,2017-01-28 06:25:26.373,2017-01-28 06:25:26.373
3000025,entertainment3000025500006792,entertainment,65,1000000.0,15072249027,Hunan,Xiangxi,0,0,0,0,2014-10-02 02:50:02.829,2014-10-02 02:50:02.829
3000026,food_manufacturing3000026-835696867,food_manufacturing,51,1000000.0,13077175328,Qinghai,Huangnan,0,0,0,0,2014-03-25 14:17:02.190,2014-03-25 14:17:02.190
3000027,furniture_manufacturing3000027-98451535,furniture_manufacturing,34,1000000.0,13736792842,Hong_Kong,Hong_Kong,0,0,0,0,2017-01-02 23:57:12.710,2017-01-02 23:57:12.710
3000028,other_mining3000028774825055,other_mining,10,1000000.0,13828049892,Henan,Zhengzhou,0,0,0,0,2016-01-27 13:56:46.113,2016-01-27 13:56:46.113
3000029,resident_service3000029434662086,resident_service,23,1000000.0,15391583666,Henan,Xinyang,0,0,0,0,2015-08-29 16:51:43.658,2015-08-29 16:51:43.658
3000030,multi_transportation_agent30000301267609016,multi_transportation_agent,92,1000000.0,13157679006,Beijing,Beijing,0,0,0,0,2015-08-27 15:31:21.083,2015-08-27 15:31:21.083
3000031,vehicle_electronic_product_repair30000311250824621,vehicle_electronic_product_repair,82,1000000.0,13964423464,Hubei,Shiyan,0,0,0,0,2015-10-21 10:24:46.656,2015-10-21 10:24:46.656
3000032,black_medal_mining30000321037738712,black_medal_mining,34,1000000.0,19975825764,Qinghai,Haixi,0,0,0,0,2015-05-16 13:36:59.633,2015-05-16 13:36:59.633
3000033,coal_mining3000033-492724232,coal_mining,79,1000000.0,13564555012,Gansu,Jiuquan,0,0,0,0,2015-11-07 23:59:35.647,2015-11-07 23:59:35.647
3000034,gas_manufacturing_supply3000034-940901194,gas_manufacturing_supply,25,1000000.0,18375738519,Guizhou,Tongren,0,0,0,0,2018-07-02 14:19:27.366,2018-07-02 14:19:27.366
3000035,telecommunication30000351390497900,telecommunication,67,1000000.0,18874001194,Jilin,Baicheng,0,0,0,0,2017-11-11 10:00:23.409,2017-11-11 10:00:23.409
3000036,international_institution3000036429985159,international_institution,96,1000000.0,17679156383,Tianjin,Tianjin,0,0,0,0,2016-03-19 01:56:58.559,2016-03-19 01:56:58.559
3000037,business_service3000037480013622,business_service,75,1000000.0,13451889538,Sichuan,Nanchong,0,0,0,0,2015-04-12 21:59:31.081,2015-04-12 21:59:31.081
3000038,loading_warehousing30000381886713917,loading_warehousing,24,1000000.0,15882641968,Gansu,Jinchang,0,0,0,0,2018-10-11 19:23:57.004,2018-10-11 19:23:57.004
3000039,broadcasting_recoding_filming3000039253896186,broadcasting_recoding_filming,63,1000000.0,15216632918,Shaanxi,Jinzhong,0,0,0,0,2018-02-08 17:28:12.483,2018-02-08 17:28:12.483
3000040,road_transportation30000401239949419,road_transportation,13,1000000.0,13758587321,Guangxi,Yulin,0,0,0,0,2015-04-06 02:07:41.978,2015-04-06 02:07:41.978
3000041,rubber_plastic30000411590194961,rubber_plastic,38,1000000.0,17591530225,Guangxi,Nanning,0,0,0,0,2014-11-24 21:55:17.279,2014-11-24 21:55:17.279
3000042,textile_garment30000421053860172,textile_garment,68,1000000.0,17706736773,Anhui,Chuzhou,0,0,0,0,2014-08-18 09:28:02.518,2014-08-18 09:28:02.518
3000043,education3000043-290756696,education,74,1000000.0,17565856016,Guangdong,Huizhou,0,0,0,0,2014-01-10 22:36:13.532,2014-01-10 22:36:13.532
3000044,gas_manufacturing_supply3000044-940901194,gas_manufacturing_supply,80,1000000.0,18805289171,Hong_Kong,Hong_Kong,0,0,0,0,2017-10-13 03:48:37.754,2017-10-13 03:48:37.754
3000045,house_construction30000451917732752,house_construction,26,1000000.0,15795864764,Anhui,Huangshan,0,0,0,0,2018-10-23 23:19:49.875,2018-10-23 23:19:49.875
3000046,research3000046-350895717,research,75,1000000.0,15646702328,Hunan,Shaoyang,0,0,0,0,2016-11-07 14:01:51.676,2016-11-07 14:01:51.676
3000047,agriculture_food_processing3000047-1253707898,agriculture_food_processing,30,1000000.0,18542975545,Shanghai,Shanghai,0,0,0,0,2014-06-01 08:51:03.112,2014-06-01 08:51:03.112
3000048,agriculture_auxiliary3000048-1178637256,agriculture_auxiliary,13,1000000.0,15903236435,Tianjin,Tianjin,0,0,0,0,2017-01-15 19:10:43.388,2017-01-15 19:10:43.388
3000049,other_manufacturing3000049-1598875057,other_manufacturing,21,1000000.0,13428068009,Ningxia,Zhongwei,0,0,0,0,2015-08-04 00:29:38.630,2015-08-04 00:29:38.630
3000050,water_management3000050-1680685973,water_management,38,1000000.0,15181903369,Qinghai,Haixi,0,0,0,0,2018-07-20 05:12:06.174,2018-07-20 05:12:06.174
3000051,international_institution3000051429985159,international_institution,41,1000000.0,17390148488,Guangxi,Yulin,0,0,0,0,2018-06-06 17:45:56.702,2018-06-06 17:45:56.702
3000052,nonferrous_metal_manufacturing30000521084652808,nonferrous_metal_manufacturing,82,1000000.0,14982235118,Chongqing,Chongqing,0,0,0,0,2016-05-25 10:34:02.934,2016-05-25 10:34:02.934
3000053,textile_garment30000531053860172,textile_garment,88,1000000.0,14730040335,Sichuan,Guangyuan,0,0,0,0,2016-10-14 22:45:34.691,2016-10-14 22:45:34.691
3000054,land_management3000054-790598889,land_management,84,1000000.0,15175151243,Shanghai,Shanghai,0,0,0,0,2016-05-26 21:02:41.172,2016-05-26 21:02:41.172
3000055,animal_husbandry3000055-834481857,animal_husbandry,65,1000000.0,18784758147,Zhejiang,Quzhou,0,0,0,0,2018-02-13 17:13:05.865,2018-02-13 17:13:05.865
3000056,international_institution3000056429985159,international_institution,22,1000000.0,17702145750,Liaoning,Liaoyang,0,0,0,0,2016-09-23 01:51:57.404,2016-09-23 01:51:57.404
3000057,paper_industry3000057575561521,paper_industry,43,1000000.0,17268851388,Tibet,Ali,0,0,0,0,2016-06-21 10:02:52.317,2016-06-21 10:02:52.317
3000058,general_equipment_manufacturing3000058454500854,general_equipment_manufacturing,12,1000000.0,13641083312,Shanxi,Yulin,0,0,0,0,2018-09-01 06:43:48.106,2018-09-01 06:43:48.106
3000059,other_service3000059-830612346,other_service,79,1000000.0,18171495045,Shaanxi,Lvliang,0,0,0,0,2018-12-10 01:33:32.034,2018-12-10 01:33:32.034
3000060,railway_ship_aviation_manufacturing30000601221938273,railway_ship_aviation_manufacturing,67,1000000.0,14715627566,Hebei,Qinhuangdao,0,0,0,0,2016-07-21 17:11:37.081,2016-07-21 17:11:37.081
3000061,rubber_plastic30000611590194961,rubber_plastic,91,1000000.0,18464597313,Guangxi,Wuzhou,0,0,0,0,2018-10-25 03:38:33.707,2018-10-25 03:38:33.707
3000062,multi_transportation_agent30000621267609016,multi_transportation_agent,52,1000000.0,17729071515,Inner_Mongolia,Alshaa,0,0,0,0,2015-12-09 11:45:11.539,2015-12-09 11:45:11.539
3000063,special_equipment_manufacturing3000063-1004456249,special_equipment_manufacturing,39,1000000.0,18785731348,Fujian,Sanming,0,0,0,0,2015-07-31 00:17:47.713,2015-07-31 00:17:47.713
3000064,building_decoration3000064874185499,building_decoration,90,1000000.0,18940503287,Xinjiang,Bortala,0,0,0,0,2015-02-10 00:02:26.864,2015-02-10 00:02:26.864
3000065,civil_engineering3000065-1517587769,civil_engineering,82,1000000.0,14577283240,Guangxi,Baise,0,0,0,0,2015-11-21 05:05:48.815,2015-11-21 05:05:48.815
3000066,other_finance3000066626943403,other_finance,64,1000000.0,17398377688,Shandong,Yantai,0,0,0,0,2015-08-09 10:33:31.755,2015-08-09 10:33:31.755
3000067,health3000067-1221262756,health,98,1000000.0,17317357126,Fujian,Putian,0,0,0,0,2017-01-30 23:11:40.437,2017-01-30 23:11:40.437
3000068,oil_gas_mining3000068-976920317,oil_gas_mining,19,1000000.0,13283848146,Jilin,Baishan,0,0,0,0,2016-08-08 21:44:07.921,2016-08-08 21:44:07.921
3000069,chemistry_manufacturing3000069-1421559581,chemistry_manufacturing,97,1000000.0,18206944863,Yunnan,Nujiang,0,0,0,0,2017-11-08 16:25:09.282,2017-11-08 16:25:09.282
3000070,railway_transportation3000070-866965554,railway_transportation,29,1000000.0,18178137684,Xinjiang,Urumqi,0,0,0,0,2014-12-17 02:38:16.453,2014-12-17 02:38:16.453
3000071,oil_coal_processing3000071824533582,oil_coal_processing,25,1000000.0,18056092672,Shanxi,Ankang,0,0,0,0,2017-07-14 22:23:01.731,2017-07-14 22:23:01.731
3000072,black_medal_mining30000721037738712,black_medal_mining,37,1000000.0,19803505704,Gansu,Baiyin,0,0,0,0,2014-09-13 08:50:47.529,2014-09-13 08:50:47.529
3000073,automotive_manufacturing3000073-872561292,automotive_manufacturing,91,1000000.0,15082884778,Beijing,Beijing,0,0,0,0,2017-01-19 23:20:54.213,2017-01-19 23:20:54.213
3000074,rubber_plastic30000741590194961,rubber_plastic,46,1000000.0,13935993403,Shanxi,Xianyang,0,0,0,0,2018-05-15 08:52:49.923,2018-05-15 08:52:49.923
3000075,textile_industry300007555196552,textile_industry,83,1000000.0,17315015989,Beijing,Beijing,0,0,0,1,2017-09-25 19:34:06.238,2017-09-25 19:34:06.238
3000076,retail3000076-934416125,retail,42,1000000.0,17290549360,Hubei,Xianning,0,0,0,0,2015-05-20 08:35:57.414,2015-05-20 08:35:57.414
3000077,water_transportation3000077-1119007340,water_transportation,97,1000000.0,18293061542,Gansu,Jiuquan,0,0,0,0,2016-03-15 14:54:04.286,2016-03-15 14:54:04.286
3000078,food_manufacturing3000078-835696867,food_manufacturing,77,1000000.0,18425536938,Xinjiang,Urumqi,0,0,0,0,2014-01-14 12:56:07.921,2014-01-14 12:56:07.921
3000079,building_decoration3000079874185499,building_decoration,93,1000000.0,18560237779,Jilin,Baicheng,0,0,0,0,2014-12-24 02:35:43.932,2014-12-24 02:35:43.932
3000080,agriculture_food_processing3000080-1253707898,agriculture_food_processing,91,1000000.0,18795524769,Hong_Kong,Hong_Kong,0,0,0,0,2016-11-05 18:29:38.795,2016-11-05 18:29:38.795
3000081,rubber_plastic30000811590194961,rubber_plastic,69,1000000.0,14951792956,Shandong,Linyi,0,0,0,0,2016-09-17 21:09:06.245,2016-09-17 21:09:06.245
3000082,entertainment3000082500006792,entertainment,34,1000000.0,13867053991,Shanxi,Shangluo,0,0,0,0,2017-06-17 10:56:39.656,2017-06-17 10:56:39.656
3000083,printing_business3000083-441962838,printing_business,79,1000000.0,13424092735,Taiwan,Taiwan,0,0,0,0,2015-09-28 20:24:49.328,2015-09-28 20:24:49.328
3000084,broadcasting_recoding_filming3000084253896186,broadcasting_recoding_filming,46,1000000.0,18192094354,Henan,Sanmenxia,0,0,0,0,2018-02-21 19:17:52.949,2018-02-21 19:17:52.949
3000085,internet_service3000085-1921227849,internet_service,32,1000000.0,13519511937,Hunan,Huaihua,0,0,0,0,2015-10-07 13:17:15.132,2015-10-07 13:17:15.132
3000086,resident_service3000086434662086,resident_service,58,1000000.0,15518015267,Chongqing,Chongqing,0,0,0,0,2017-07-30 15:43:55.182,2017-07-30 15:43:55.182
3000087,oil_coal_processing3000087824533582,oil_coal_processing,83,1000000.0,13468348967,Macau,Macau,0,0,0,0,2017-01-31 05:17:11.300,2017-01-31 05:17:11.300
3000088,house_construction30000881917732752,house_construction,23,1000000.0,18604854993,Guizhou,Guiyang,0,0,0,0,2015-02-13 05:28:11.673,2015-02-13 05:28:11.673
3000089,instrument_manufacturing30000891240808166,instrument_manufacturing,70,1000000.0,17172199422,Shandong,Yantai,0,0,0,0,2018-04-25 12:50:37.649,2018-04-25 12:50:37.649
3000090,insurance300009073049818,insurance,31,1000000.0,17229270591,Gansu,Zhangye,0,0,0,0,2016-03-08 10:51:12.456,2016-03-08 10:51:12.456
3000091,textile_industry300009155196552,textile_industry,23,1000000.0,17718468383,Beijing,Beijing,0,0,0,1,2015-03-07 14:41:11.508,2015-03-07 14:41:11.508
3000092,chemistry_manufacturing3000092-1421559581,chemistry_manufacturing,47,1000000.0,15937720877,Anhui,Maanshan,0,0,0,0,2017-03-10 18:46:33.177,2017-03-10 18:46:33.177
3000093,black_medal_manufacturing3000093-479997514,black_medal_manufacturing,42,1000000.0,15588935714,Tianjin,Tianjin,0,0,0,0,2014-10-17 21:52:54.373,2014-10-17 21:52:54.373
3000094,railway_ship_aviation_manufacturing30000941221938273,railway_ship_aviation_manufacturing,49,1000000.0,15549783718,Shaanxi,Jinzhong,0,0,0,0,2018-12-14 06:54:22.348,2018-12-14 06:54:22.348
3000095,public_administration3000095-50266892,public_administration,82,1000000.0,14742711966,Yunnan,Wenshan,0,0,0,0,2018-08-06 08:32:45.692,2018-08-06 08:32:45.692
3000096,sports3000096-895760513,sports,19,1000000.0,19830881316,Shandong,Weihai,0,0,0,0,2016-01-19 22:04:40.562,2016-01-19 22:04:40.562
3000097,house_construction30000971917732752,house_construction,54,1000000.0,17386879602,Hainan,Linshui,0,0,0,0,2015-07-30 03:54:40.308,2015-07-30 03:54:40.308
3000098,black_medal_mining30000981037738712,black_medal_mining,60,1000000.0,17742034678,Henan,Jiaozuo,0,0,0,0,2014-01-25 16:27:40.835,2014-01-25 16:27:40.835
3000099,eco_environmental_management3000099196808338,eco_environmental_management,77,1000000.0,14952416197,Sichuan,Luzhou,0,0,0,0,2014-12-14 22:08:37.620,2014-12-14 22:08:37.620
3000100,other_mining3000100774825055,other_mining,85,1000000.0,15218455607,Jiangxi,Ganzhou,0,0,0,0,2015-05-16 17:17:32.874,2015-05-16 17:17:32.874
3000101,capital_market3000101992013043,capital_market,70,1000000.0,15693649702,Liaoning,Tieling,0,0,0,0,2017-04-03 06:07:47.964,2017-04-03 06:07:47.964
3000102,chemical_fiber_manufacturing3000102-929255554,chemical_fiber_manufacturing,20,1000000.0,16651853050,Hainan,Lingao,0,0,0,0,2015-04-29 19:36:29.331,2015-04-29 19:36:29.331
3000103,forestry3000103467228452,forestry,90,1000000.0,18463536128,Macau,Macau,0,0,0,0,2015-12-27 09:24:30.172,2015-12-27 09:24:30.172
3000104,news_publishing3000104-1077246625,news_publishing,21,1000000.0,17814159294,Macau,Macau,0,0,0,0,2014-01-21 14:27:52.027,2014-01-21 14:27:52.027
3000105,software_IT3000105920803011,software_IT,72,1000000.0,19935728371,Hebei,Shijiazhuang,0,0,0,0,2016-12-20 10:15:33.948,2016-12-20 10:15:33.948
3000106,retail3000106-934416125,retail,70,1000000.0,17356108917,Xinjiang,Changji,0,0,0,0,2016-09-08 06:40:36.984,2016-09-08 06:40:36.984
3000107,leather_clothing3000107859107038,leather_clothing,59,1000000.0,17682813690,Inner_Mongolia,Ulanqab,0,0,0,0,2015-03-18 00:45:40.970,2015-03-18 00:45:40.970
3000108,culture_art3000108-832145326,culture_art,81,1000000.0,13108260730,Fujian,Nanping,0,0,0,0,2017-08-19 06:45:59.667,2017-08-19 06:45:59.667
3000109,social_work3000109-1990130525,social_work,40,1000000.0,15726218242,Fujian,Ningde,0,0,0,0,2015-06-24 10:49:10.969,2015-06-24 10:49:10.969
3000110,international_institution3000110429985159,international_institution,56,1000000.0,17663094679,Shanxi,Xian,0,0,0,0,2014-01-21 08:38:27.137,2014-01-21 08:38:27.137
3000111,postal_service30001111204580161,postal_service,28,1000000.0,18425206803,Jilin,Songyuan,0,0,0,0,2014-04-08 20:37:45.401,2014-04-08 20:37:45.401
3000112,building_decoration3000112874185499,building_decoration,87,1000000.0,14992116057,Heilongjiang,Heihe,0,0,0,0,2016-09-08 06:19:04.967,2016-09-08 06:19:04.967
3000113,electrical_machinery_manufacturing30001131496477270,electrical_machinery_manufacturing,80,1000000.0,17670352134,Macau,Macau,0,0,0,0,2016-05-14 22:08:52.867,2016-05-14 22:08:52.867
3000114,leather_clothing3000114859107038,leather_clothing,65,1000000.0,13362738204,Jiangsu,Lianyungang,0,0,0,0,2017-09-10 20:18:49.806,2017-09-10 20:18:49.806
3000115,wholesale3000115-852627842,wholesale,42,1000000.0,18081347107,Guangdong,Shaoguan,0,0,0,0,2015-10-30 20:52:45.670,2015-10-30 20:52:45.670
3000116,black_medal_mining30001161037738712,black_medal_mining,14,1000000.0,18833437184,Shaanxi,Taiyuan,0,0,0,0,2018-04-13 17:01:34.302,2018-04-13 17:01:34.302
3000117,money_finance3000117-1390717093,money_finance,45,1000000.0,14959292910,Guangdong,Jiangmen,0,0,0,0,2016-02-29 16:19:27.620,2016-02-29 16:19:27.620
3000118,rubber_plastic30001181590194961,rubber_plastic,19,1000000.0,13151851338,Shanghai,Shanghai,0,0,0,0,2015-04-08 01:47:14.571,2015-04-08 01:47:14.571
3000119,health3000119-1221262756,health,31,1000000.0,14790041968,Shanxi,Tongchuang,0,0,0,0,2014-12-04 02:32:40.703,2014-12-04 02:32:40.703
3000120,medical_care_medicines3000120920438073,medical_care_medicines,52,1000000.0,14557677571,Hong_Kong,Hong_Kong,0,0,0,0,2014-11-05 20:14:50.350,2014-11-05 20:14:50.350
3000121,water_manufacturing_supply3000121680704312,water_manufacturing_supply,33,1000000.0,18870851998,Shanxi,Xian,0,0,0,0,2017-02-02 00:45:39.067,2017-02-02 00:45:39.067
3000122,tobacco_manufacturing30001221487682644,tobacco_manufacturing,75,1000000.0,17365779397,Qinghai,Haibei,0,0,0,0,2015-06-01 09:30:34.002,2015-06-01 09:30:34.002
3000123,paper_industry3000123575561521,paper_industry,33,1000000.0,14528967057,Heilongjiang,Mudanjiang,0,0,0,0,2018-04-24 17:44:28.330,2018-04-24 17:44:28.330
3000124,medal_machinery_equipment_repair3000124-268559113,medal_machinery_equipment_repair,26,1000000.0,18969863412,Taiwan,Taiwan,0,0,0,0,2018-10-19 01:17:46.537,2018-10-19 01:17:46.537
3000125,broadcasting_recoding_filming3000125253896186,broadcasting_recoding_filming,60,1000000.0,17834635557,Jiangsu,Suqian,0,0,0,0,2016-03-07 17:19:58.190,2016-03-07 17:19:58.190
3000126,nonmetal_manufacturing30001261924090393,nonmetal_manufacturing,82,1000000.0,14925811974,Guizhou,Guiyang,0,0,0,0,2018-02-13 02:08:31.054,2018-02-13 02:08:31.054
3000127,broadcasting_recoding_filming3000127253896186,broadcasting_recoding_filming,51,1000000.0,13014738323,Heilongjiang,Suihua,0,0,0,0,2014-01-21 14:41:38.196,2014-01-21 14:41:38.196
3000128,postal_service30001281204580161,postal_service,19,1000000.0,13192445725,Hubei,Wuhan,0,0,0,1,2014-11-05 02:56:08.772,2014-11-05 02:56:08.772
3000129,animal_husbandry3000129-834481857,animal_husbandry,49,1000000.0,18135833743,Jiangxi,Jian,0,0,0,0,2015-04-19 14:34:37.905,2015-04-19 14:34:37.905
3000130,office_art_sports_entertainment_supplies3000130589311941,office_art_sports_entertainment_supplies,28,1000000.0,17594455248,Guangxi,Liuzhou,0,0,0,0,2016-07-24 22:29:43.611,2016-07-24 22:29:43.611
3000131,nonmetal_mining3000131540836821,nonmetal_mining,17,1000000.0,15869771274,Tianjin,Tianjin,0,0,0,0,2014-08-17 21:13:04.562,2014-08-17 21:13:04.562
3000132,electricity_manufacturing_supply3000132-1180481506,electricity_manufacturing_supply,30,1000000.0,16674681655,Chongqing,Chongqing,0,0,0,0,2015-08-01 07:06:12.634,2015-08-01 07:06:12.634
3000133,nonmetal_manufacturing30001331924090393,nonmetal_manufacturing,58,1000000.0,15883875395,Heilongjiang,Heihe,0,0,0,0,2017-06-15 13:23:26.054,2017-06-15 13:23:26.054
3000134,vehicle_electronic_product_repair30001341250824621,vehicle_electronic_product_repair,91,1000000.0,17135199208,Inner_Mongolia,Chifeng,0,0,0,0,2015-12-18 17:41:13.818,2015-12-18 17:41:13.818
3000135,land_management3000135-790598889,land_management,90,1000000.0,13460694556,Guizhou,Zunyi,0,0,0,0,2016-01-09 18:32:53.687,2016-01-09 18:32:53.687
3000136,nonferrous_metal_manufacturing30001361084652808,nonferrous_metal_manufacturing,36,1000000.0,17519087186,Henan,Puyang,0,0,0,0,2018-02-27 19:36:56.410,2018-02-27 19:36:56.410
3000137,building_installation30001372008136165,building_installation,65,1000000.0,13551084448,Jiangsu,Lianyungang,0,0,0,0,2014-04-16 09:13:56.694,2014-04-16 09:13:56.694
3000138,printing_business3000138-441962838,printing_business,89,1000000.0,17708293395,Shaanxi,Shuozhou,0,0,0,0,2018-11-05 20:58:20.015,2018-11-05 20:58:20.015
3000139,medical_care_medicines3000139920438073,medical_care_medicines,32,1000000.0,18449148424,Guizhou,Anshun,0,0,0,0,2014-08-05 02:45:21.230,2014-08-05 02:45:21.230
3000140,water_transportation3000140-1119007340,water_transportation,69,1000000.0,17245126892,Zhejiang,Huzhou,0,0,0,0,2015-11-09 19:22:17.750,2015-11-09 19:22:17.750
3000141,railway_ship_aviation_manufacturing30001411221938273,railway_ship_aviation_manufacturing,47,1000000.0,13010954671,Hebei,Shijiazhuang,0,0,0,0,2015-03-25 09:39:46.610,2015-03-25 09:39:46.610
3000142,internet_service3000142-1921227849,internet_service,97,1000000.0,15850560214,Fujian,Nanping,0,0,0,0,2017-04-29 06:04:16.266,2017-04-29 06:04:16.266
3000143,other_manufacturing3000143-1598875057,other_manufacturing,79,1000000.0,15852653252,Macau,Macau,0,0,0,0,2018-12-07 14:19:57.041,2018-12-07 14:19:57.041
3000144,wood_bamboo_processing3000144-472398804,wood_bamboo_processing,80,1000000.0,14513368306,Chongqing,Chongqing,0,0,0,0,2015-09-08 06:02:04.687,2015-09-08 06:02:04.687
3000145,other_finance3000145626943403,other_finance,48,1000000.0,17857269776,Jilin,Siping,0,0,0,0,2017-03-12 14:11:29.480,2017-03-12 14:11:29.480
3000146,multi_transportation_agent30001461267609016,multi_transportation_agent,13,1000000.0,13145326681,Guangdong,Zhanjiang,0,0,0,0,2015-01-03 09:26:32.590,2015-01-03 09:26:32.590
3000147,health3000147-1221262756,health,76,1000000.0,18969936549,Zhejiang,Jiaxing,0,0,0,0,2017-06-25 20:27:18.207,2017-06-25 20:27:18.207
3000148,water_transportation3000148-1119007340,water_transportation,86,1000000.0,15939889279,Jiangsu,Zhenjiang,0,0,0,0,2016-11-09 10:59:14.735,2016-11-09 10:59:14.735
3000149,water_transportation3000149-1119007340,water_transportation,49,1000000.0,15900215564,Qinghai,Hainan,0,0,0,0,2014-10-06 11:07:30.007,2014-10-06 11:07:30.007
3000150,culture_art3000150-832145326,culture_art,17,1000000.0,13525244046,Jilin,Siping,0,0,0,0,2017-09-12 20:56:18.555,2017-09-12 20:56:18.555
3000151,education3000151-290756696,education,54,1000000.0,17600778602,Hebei,Langfang,0,0,0,0,2014-05-07 13:21:28.260,2014-05-07 13:21:28.260
3000152,animal_husbandry3000152-834481857,animal_husbandry,86,1000000.0,15164315323,Inner_Mongolia,Wuhai,0,0,0,0,2016-03-11 21:33:27.502,2016-03-11 21:33:27.502
3000153,black_medal_mining30001531037738712,black_medal_mining,56,1000000.0,15973638901,Hong_Kong,Hong_Kong,0,0,0,0,2017-07-13 01:15:21.021,2017-07-13 01:15:21.021
3000154,abandoned_resource_utilization3000154-1503469316,abandoned_resource_utilization,15,1000000.0,14792811447,Shaanxi,Yuncheng,0,0,0,0,2018-09-05 17:43:34.761,2018-09-05 17:43:34.761
3000155,software_IT3000155920803011,software_IT,13,1000000.0,15183206848,Hubei,Jingmen,0,0,0,0,2014-12-03 16:40:34.905,2014-12-03 16:40:34.905
3000156,multi_transportation_agent30001561267609016,multi_transportation_agent,46,1000000.0,18676693853,Yunnan,Kunming,0,0,0,0,2018-07-29 21:32:18.794,2018-07-29 21:32:18.794
3000157,money_finance3000157-1390717093,money_finance,95,1000000.0,17327708215,Yunnan,Chuxiong,0,0,0,0,2016-12-13 07:30:35.047,2016-12-13 07:30:35.047
